Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2
400, 1007.41, 53.65, 47.8, 159, 8.180, 3.006, 3.100, 3.203
401, 1007.41, 53.67, 47.8, 159, 8.163, 2.955, 3.084, 3.135
402, 1007.41, 53.69, 47.8, 159, 8.163, 2.955, 3.084, 3.161
403, 1007.42, 53.69, 47.8, 159, 8.163, 2.980, 3.093, 3.212
404, 1007.43, 53.70, 47.8, 159, 8.163, 2.913, 2.980, 3.096
405, 1007.41, 53.70, 47.8, 159, 8.180, 2.968, 2.993, 3.225
406, 1007.41, 53.72, 47.8, 159, 8.163, 2.961, 3.013, 3.177
407, 1007.42, 53.72, 47.8, 159, 8.163, 2.993, 3.093, 3.209
408, 1007.42, 53.72, 47.8, 159, 8.163, 2.980, 3.096, 3.212
409, 1007.39, 53.74, 47.8, 160, 8.163, 2.968, 3.006, 3.174
410, 1007.40, 53.74, 47.8, 160, 8.163, 2.935, 2.980, 3.122
411, 1007.39, 53.76, 47.8, 160, 8.163, 2.922, 2.987, 3.100
412, 1007.40, 53.76, 47.8, 160, 8.180, 2.955, 3.077, 3.164
413, 1007.41, 53.78, 47.8, 159, 8.180, 2.968, 3.093, 3.212
414, 1007.41, 53.78, 47.8, 159, 8.163, 2.922, 2.993, 3.103
415, 1007.40, 53.79, 47.8, 160, 8.163, 2.951, 2.993, 3.142
416, 1007.40, 53.79, 48.0, 160, 8.150, 2.980, 3.093, 3.212
417, 1007.41, 53.79, 47.8, 159, 8.163, 2.935, 3.067, 3.109
418, 1007.40, 53.81, 48.0, 160, 8.180, 2.968, 2.993, 3.238
419, 1007.38, 53.83, 48.0, 160, 8.163, 2.980, 3.013, 3.229
420, 1007.35, 53.83, 47.8, 161, 8.180, 3.000, 3.103, 3.212
421, 1007.35, 53.83, 47.8, 161, 8.163, 2.955, 3.084, 3.174
422, 1007.35, 53.85, 47.8, 161, 8.163, 2.955, 3.006, 3.187
423, 1007.35, 53.85, 47.8, 161, 8.163, 2.929, 2.968, 3.132
424, 1007.35, 53.87, 47.8, 161, 8.180, 2.993, 3.148, 3.187
425, 1007.31, 53.87, 47.8, 162, 8.180, 2.935, 3.058, 3.171
426, 1007.32, 53.87, 47.8, 162, 8.150, 2.964, 3.067, 3.148
427, 1007.30, 53.88, 47.8, 162, 8.150, 2.929, 2.974, 3.106
428, 1007.34, 53.90, 47.8, 161, 8.150, 2.942, 3.084, 3.171
429, 1007.32, 53.90, 47.8, 162, 8.163, 2.990, 3.096, 3.212
430, 1007.34, 53.92, 47.8, 161, 8.150, 2.916, 2.993, 3.106
431, 1007.34, 53.92, 47.8, 161, 8.150, 2.942, 2.987, 3.167
432, 1007.35, 53.94, 47.8, 161, 8.150, 2.980, 3.093, 3.212
433, 1007.36, 53.96, 47.8, 161, 8.150, 2.916, 2.993, 3.103
434, 1007.33, 53.94, 47.6, 162, 8.150, 2.948, 2.990, 3.125
435, 1007.35, 53.96, 47.8, 161, 8.150, 2.968, 3.084, 3.174
436, 1007.34, 53.97, 47.8, 161, 8.150, 2.935, 2.997, 3.106
437, 1007.33, 53.97, 47.8, 162, 8.150, 2.955, 3.003, 3.209
438, 1007.35, 53.99, 47.8, 161, 8.150, 2.990, 3.100, 3.222
439, 1007.35, 53.99, 47.8, 161, 8.150, 2.916, 2.993, 3.103
440, 1007.31, 53.99, 47.8, 162, 8.150, 2.942, 2.993, 3.174
441, 1007.33, 54.01, 47.8, 162, 8.150, 2.968, 3.084, 3.212
442, 1007.34, 54.03, 47.8, 161, 8.150, 2.993, 3.103, 3.209
443, 1007.35, 54.03, 47.8, 161, 8.150, 2.993, 3.100, 3.216
444, 1007.35, 54.03, 47.8, 161, 8.150, 2.916, 2.990, 3.109
445, 1007.34, 54.05, 47.8, 161, 8.150, 2.990, 3.103, 3.209
446, 1007.33, 54.05, 47.8, 162, 8.150, 2.948, 3.000, 3.219
447, 1007.35, 54.06, 47.6, 161, 8.150, 2.955, 3.003, 3.174
448, 1007.36, 54.06, 47.8, 161, 8.150, 2.990, 3.096, 3.212
449, 1007.32, 54.05, 47.8, 162, 8.150, 2.958, 3.084, 3.167
450, 1007.34, 54.08, 47.6, 161, 8.150, 2.935, 2.980, 3.122
451, 1007.34, 54.08, 47.6, 161, 8.150, 2.916, 2.980, 3.109
452, 1007.34, 54.08, 47.6, 161, 8.150, 2.968, 3.090, 3.171
453, 1007.32, 54.10, 47.6, 162, 8.150, 2.993, 3.103, 3.219
454, 1007.33, 54.12, 47.6, 162, 8.150, 2.922, 2.993, 3.113
455, 1007.33, 54.12, 47.6, 162, 8.150, 2.948, 3.077, 3.171
456, 1007.33, 54.14, 47.6, 162, 8.150, 2.935, 2.984, 3.129
457, 1007.33, 54.14, 47.6, 162, 8.150, 2.955, 3.084, 3.129
458, 1007.33, 54.14, 47.6, 162, 8.150, 2.935, 3.084, 3.171
459, 1007.32, 54.15, 47.6, 162, 8.150, 2.935, 2.977, 3.125
460, 1007.34, 54.15, 47.4, 161, 8.150, 2.974, 3.013, 3.171
461, 1007.33, 54.17, 47.4, 162, 8.150, 2.955, 3.093, 3.180
462, 1007.34, 54.17, 47.4, 161, 8.150, 2.929, 2.980, 3.122
463, 1007.32, 54.19, 47.4, 162, 8.150, 2.961, 3.084, 3.142
464, 1007.32, 54.19, 47.4, 162, 8.150, 2.968, 3.013, 3.167
465, 1007.33, 54.21, 47.4, 162, 8.150, 2.993, 3.093, 3.200
466, 1007.32, 54.21, 47.4, 162, 8.150, 2.961, 3.084, 3.148
467, 1007.33, 54.21, 47.4, 162, 8.150, 2.968, 3.013, 3.167
468, 1007.33, 54.23, 47.4, 162, 8.150, 2.990, 3.096, 3.212
469, 1007.34, 54.23, 47.4, 161, 8.150, 2.935, 2.993, 3.122
470, 1007.33, 54.24, 47.3, 162, 8.150, 2.993, 3.109, 3.219
471, 1007.32, 54.24, 47.3, 162, 8.150, 2.916, 3.006, 3.113
472, 1007.32, 54.26, 47.3, 162, 8.150, 2.935, 3.084, 3.171
473, 1007.31, 54.26, 47.3, 162, 8.150, 2.935, 2.990, 3.125
474, 1007.31, 54.28, 47.3, 162, 8.150, 2.968, 3.096, 3.174
475, 1007.33, 54.28, 47.1, 162, 8.150, 2.968, 3.019, 3.174
476, 1007.32, 54.30, 47.3, 162, 8.150, 2.993, 3.096, 3.209
477, 1007.32, 54.30, 47.3, 162, 8.150, 2.948, 3.006, 3.219
478, 1007.32, 54.30, 47.3, 162, 8.150, 2.929, 3.006, 3.116
479, 1007.30, 54.32, 47.3, 162, 8.137, 2.997, 3.109, 3.200
480, 1007.32, 54.32, 47.3, 162, 8.150, 2.942, 3.003, 3.200
481, 1007.31, 54.33, 47.3, 162, 8.150, 2.955, 3.103, 3.225
482, 1007.31, 54.33, 47.3, 162, 8.150, 2.961, 3.093, 3.122
483, 1007.31, 54.33, 47.3, 162, 8.150, 2.968, 3.026, 3.171
484, 1007.32, 54.35, 47.1, 162, 8.137, 2.990, 3.096, 3.200
485, 1007.31, 54.35, 47.1, 162, 8.150, 2.968, 3.096, 3.167
486, 1007.30, 54.35, 47.1, 162, 8.150, 2.916, 3.006, 3.109
487, 1007.31, 54.37, 47.1, 162, 8.150, 2.935, 3.084, 3.167
488, 1007.30, 54.37, 46.9, 162, 8.150, 2.961, 3.013, 3.212
489, 1007.31, 54.39, 46.9, 162, 8.137, 2.980, 3.116, 3.216
490, 1007.31, 54.39, 46.9, 162, 8.150, 2.922, 3.006, 3.116
491, 1007.32, 54.41, 47.1, 162, 8.150, 2.935, 3.084, 3.174
492, 1007.30, 54.41, 46.9, 162, 8.137, 2.935, 2.993, 3.129
493, 1007.31, 54.41, 46.9, 162, 8.150, 2.968, 3.096, 3.161
494, 1007.31, 54.42, 46.9, 162, 8.137, 2.968, 3.019, 3.171
495, 1007.30, 54.42, 46.9, 162, 8.150, 2.942, 3.093, 3.174
496, 1007.29, 54.44, 46.9, 163, 8.137, 2.935, 2.993, 3.129
497, 1007.29, 54.44, 46.9, 163, 8.137, 2.980, 3.116, 3.209
498, 1007.30, 54.46, 46.9, 162, 8.137, 2.961, 3.096, 3.122
499, 1007.31, 54.46, 46.9, 162, 8.137, 2.968, 3.026, 3.174
500, 1007.29, 54.46, 46.9, 163, 8.137, 2.993, 3.106, 3.203
501, 1007.29, 54.48, 46.9, 163, 8.150, 2.948, 3.013, 3.212
502, 1007.30, 54.50, 46.9, 162, 8.137, 2.974, 3.109, 3.209
503, 1007.29, 54.50, 46.9, 163, 8.137, 2.916, 3.006, 3.106
504, 1007.29, 54.50, 46.9, 163, 8.137, 2.993, 3.109, 3.200
505, 1007.30, 54.50, 46.9, 162, 8.137, 2.948, 3.013, 3.212
506, 1007.29, 54.51, 46.9, 163, 8.150, 2.974, 3.109, 3.171
507, 1007.30, 54.51, 46.9, 162, 8.137, 2.974, 3.109, 3.212
508, 1007.29, 54.53, 46.9, 163, 8.137, 2.916, 3.009, 3.113
509, 1007.30, 54.53, 46.9, 162, 8.137, 2.948, 3.096, 3.167
510, 1007.29, 54.55, 46.9, 163, 8.137, 2.935, 2.993, 3.122
511, 1007.29, 54.55, 46.9, 163, 8.137, 2.955, 3.006, 3.212
512, 1007.29, 54.55, 46.9, 163, 8.150, 2.929, 3.006, 3.116
513, 1007.28, 54.55, 46.9, 163, 8.150, 2.993, 3.122, 3.161
514, 1007.29, 54.57, 46.9, 163, 8.150, 2.987, 3.116, 3.212
515, 1007.29, 54.59, 46.9, 163, 8.137, 2.922, 3.006, 3.109
516, 1007.29, 54.59, 46.7, 163, 8.137, 2.935, 3.093, 3.167
517, 1007.29, 54.60, 46.7, 163, 8.150, 2.935, 3.000, 3.119
518, 1007.28, 54.60, 46.7, 163, 8.137, 2.955, 3.006, 3.212
519, 1007.29, 54.60, 46.7, 163, 8.137, 2.974, 3.113, 3.209
520, 1007.28, 54.62, 46.7, 163, 8.150, 2.916, 3.006, 3.109
521, 1007.28, 54.62, 46.7, 163, 8.137, 2.993, 3.109, 3.200
522, 1007.27, 54.62, 46.7, 163, 8.124, 2.935, 3.006, 3.122
523, 1007.28, 54.64, 46.7, 163, 8.124, 2.955, 3.019, 3.212
524, 1007.29, 54.64, 46.7, 163, 8.150, 2.974, 3.116, 3.212
525, 1007.28, 54.66, 46.5, 163, 8.137, 2.916, 3.013, 3.116
526, 1007.28, 54.66, 46.7, 163, 8.137, 2.948, 3.096, 3.161
527, 1007.27, 54.68, 46.7, 163, 8.124, 2.935, 2.993, 3.109
528, 1007.27, 54.68, 46.5, 163, 8.137, 2.948, 3.016, 3.219
529, 1007.29, 54.68, 46.5, 163, 8.124, 2.974, 3.116, 3.212
530, 1007.27, 54.68, 46.5, 163, 8.137, 2.968, 3.032, 3.183
531, 1007.28, 54.69, 46.5, 163, 8.124, 2.955, 3.106, 3.161
532, 1007.26, 54.69, 46.7, 163, 8.124, 2.942, 3.006, 3.122
533, 1007.27, 54.71, 46.5, 163, 8.124, 2.955, 3.019, 3.209
534, 1007.27, 54.71, 46.7, 163, 8.137, 2.974, 3.116, 3.212
535, 1007.26, 54.73, 46.5, 163, 8.124, 2.916, 3.006, 3.109
536, 1007.27, 54.73, 46.5, 163, 8.124, 2.964, 3.032, 3.174
537, 1007.26, 54.75, 46.5, 163, 8.124, 2.993, 3.109, 3.200
538, 1007.27, 54.73, 46.5, 163, 8.137, 2.935, 3.006, 3.122
539, 1007.28, 54.75, 46.5, 163, 8.137, 2.968, 3.106, 3.142
540, 1007.27, 54.77, 46.5, 163, 8.137, 2.968, 3.109, 3.135
541, 1007.27, 54.77, 46.5, 163, 8.124, 2.964, 3.032, 3.183
542, 1007.27, 54.77, 46.5, 163, 8.124, 2.993, 3.116, 3.200
543, 1007.25, 54.78, 46.5, 164, 8.124, 2.948, 3.093, 3.187
544, 1007.26, 54.78, 46.4, 163, 8.124, 2.935, 3.006, 3.132
545, 1007.27, 54.78, 46.4, 163, 8.124, 2.955, 3.103, 3.142
546, 1007.26, 54.80, 46.4, 163, 8.137, 2.961, 3.029, 3.174
547, 1007.26, 54.80, 46.4, 163, 8.124, 2.955, 3.103, 3.167
548, 1007.28, 54.82, 46.4, 163, 8.124, 2.993, 3.109, 3.212
549, 1007.26, 54.82, 46.4, 163, 8.124, 2.939, 3.006, 3.125
550, 1007.26, 54.84, 46.4, 163, 8.124, 2.955, 3.026, 3.212
551, 1007.25, 54.84, 46.4, 164, 8.124, 2.980, 3.122, 3.212
552, 1007.26, 54.84, 46.4, 163, 8.124, 2.916, 3.013, 3.109
553, 1007.25, 54.86, 46.2, 164, 8.124, 2.948, 3.103, 3.161
554, 1007.25, 54.86, 46.4, 164, 8.124, 2.990, 3.116, 3.206
555, 1007.25, 54.86, 46.2, 164, 8.124, 2.948, 3.016, 3.203
556, 1007.26, 54.86, 46.2, 163, 8.124, 2.955, 3.109, 3.135
557, 1007.26, 54.87, 46.2, 163, 8.124, 2.968, 3.032, 3.174
558, 1007.24, 54.87, 46.2, 164, 8.124, 2.968, 3.038, 3.183
559, 1007.24, 54.89, 46.2, 164, 8.124, 2.993, 3.119, 3.200
560, 1007.25, 54.89, 46.4, 164, 8.124, 2.961, 3.022, 3.206
561, 1007.25, 54.91, 46.4, 164, 8.124, 2.926, 3.006, 3.129
562, 1007.26, 54.91, 46.4, 163, 8.124, 2.955, 3.109, 3.142
563, 1007.25, 54.91, 46.2, 164, 8.124, 2.964, 3.032, 3.187
564, 1007.25, 54.91, 46.2, 164, 8.124, 2.955, 3.109, 3.167
565, 1007.26, 54.93, 46.2, 163, 8.124, 2.993, 3.116, 3.212
566, 1007.25, 54.93, 46.2, 164, 8.124, 2.961, 3.022, 3.212
567, 1007.24, 54.95, 46.2, 164, 8.124, 2.961, 3.116, 3.151
568, 1007.25, 54.95, 46.2, 164, 8.124, 2.980, 3.122, 3.212
569, 1007.25, 54.95, 46.2, 164, 8.124, 2.916, 3.019, 3.109
570, 1007.25, 54.96, 46.0, 164, 8.124, 2.942, 3.103, 3.161
571, 1007.24, 54.96, 46.0, 164, 8.124, 2.993, 3.116, 3.212
572, 1007.25, 54.96, 46.2, 164, 8.124, 2.955, 3.032, 3.200
573, 1007.25, 54.96, 46.2, 164, 8.124, 2.955, 3.109, 3.135
574, 1007.24, 54.98, 46.0, 164, 8.124, 2.968, 3.038, 3.174
575, 1007.25, 54.98, 46.0, 164, 8.124, 2.916, 3.026, 3.093
576, 1007.25, 55.00, 46.0, 164, 8.124, 2.993, 3.135, 3.212
577, 1007.23, 54.98, 46.0, 164, 8.124, 2.980, 3.058, 3.183
578, 1007.23, 55.00, 46.0, 164, 8.124, 3.000, 3.132, 3.209
579, 1007.23, 55.02, 46.0, 164, 8.124, 2.948, 3.103, 3.161
580, 1007.24, 55.02, 46.0, 164, 8.124, 2.929, 3.006, 3.122
581, 1007.25, 55.04, 46.0, 164, 8.124, 2.955, 3.106, 3.161
582, 1007.25, 55.02, 46.0, 164, 8.124, 2.922, 3.026, 3.109
583, 1007.24, 55.04, 45.8, 164, 8.124, 2.929, 3.032, 3.103
584, 1007.23, 55.04, 45.8, 164, 8.124, 2.955, 3.106, 3.158
585, 1007.24, 55.05, 46.0, 164, 8.124, 2.993, 3.116, 3.212
586, 1007.24, 55.05, 46.0, 164, 8.124, 2.955, 3.029, 3.200
587, 1007.25, 55.07, 45.8, 164, 8.124, 2.987, 3.138, 3.212
588, 1007.24, 55.07, 46.0, 164, 8.124, 2.955, 3.116, 3.132
589, 1007.23, 55.07, 45.8, 164, 8.124, 2.968, 3.038, 3.174
590, 1007.25, 55.07, 45.8, 164, 8.124, 2.955, 3.116, 3.158
591, 1007.24, 55.09, 45.8, 164, 8.124, 2.929, 3.019, 3.119
592, 1007.23, 55.09, 46.0, 164, 8.124, 2.932, 3.019, 3.125
593, 1007.24, 55.11, 46.0, 164, 8.124, 2.955, 3.109, 3.148
594, 1007.24, 55.11, 46.0, 164, 8.124, 2.984, 3.135, 3.212
595, 1007.24, 55.11, 45.8, 164, 8.124, 2.916, 3.026, 3.106
596, 1007.24, 55.13, 45.8, 164, 8.124, 2.948, 3.109, 3.161
597, 1007.23, 55.13, 45.8, 164, 8.124, 2.993, 3.119, 3.219
598, 1007.24, 55.14, 45.8, 164, 8.124, 2.961, 3.038, 3.206
599, 1007.23, 55.13, 45.8, 164, 8.124, 2.961, 3.119, 3.148
600, 1007.23, 55.14, 45.8, 164, 8.124, 2.984, 3.132, 3.219
601, 1007.24, 55.14, 45.8, 164, 8.111, 2.968, 3.038, 3.174
602, 1007.25, 55.16, 45.8, 164, 8.124, 2.993, 3.135, 3.200
603, 1007.24, 55.16, 45.8, 164, 8.124, 2.948, 3.109, 3.161
604, 1007.23, 55.16, 45.8, 164, 8.124, 2.929, 3.019, 3.119
605, 1007.23, 55.18, 45.8, 164, 8.124, 2.955, 3.032, 3.209
606, 1007.23, 55.18, 45.6, 164, 8.124, 2.987, 3.138, 3.212
607, 1007.22, 55.18, 45.6, 165, 8.124, 2.922, 3.026, 3.103
608, 1007.23, 55.18, 45.6, 164, 8.124, 3.000, 3.142, 3.200
609, 1007.23, 55.20, 45.6, 164, 8.124, 2.948, 3.109, 3.158
610, 1007.25, 55.20, 45.6, 164, 8.111, 2.964, 3.032, 3.200
611, 1007.23, 55.22, 45.6, 164, 8.124, 2.929, 3.019, 3.129
612, 1007.23, 55.22, 45.8, 164, 8.124, 2.955, 3.116, 3.142
613, 1007.26, 55.22, 45.8, 163, 8.124, 2.980, 3.132, 3.212
614, 1007.23, 55.23, 45.8, 164, 8.111, 2.916, 3.029, 3.116
615, 1007.23, 55.23, 45.8, 164, 8.111, 2.948, 3.109, 3.161
616, 1007.24, 55.22, 45.8, 164, 8.124, 2.961, 3.116, 3.161
617, 1007.24, 55.23, 45.8, 164, 8.124, 2.974, 3.038, 3.200
618, 1007.23, 55.25, 45.8, 164, 8.111, 2.935, 3.019, 3.122
619, 1007.25, 55.25, 45.8, 164, 8.111, 2.955, 3.119, 3.142
620, 1007.25, 55.25, 45.8, 164, 8.124, 2.968, 3.045, 3.174
621, 1007.24, 55.27, 45.8, 164, 8.111, 2.922, 3.032, 3.103
622, 1007.25, 55.27, 45.8, 164, 8.111, 2.948, 3.109, 3.161
623, 1007.24, 55.27, 45.8, 164, 8.124, 2.993, 3.125, 3.212
624, 1007.24, 55.29, 46.0, 164, 8.124, 2.955, 3.032, 3.200
625, 1007.24, 55.29, 45.8, 164, 8.111, 2.961, 3.122, 3.142
626, 1007.23, 55.29, 45.8, 164, 8.111, 2.968, 3.122, 3.142
627, 1007.23, 55.31, 46.0, 164, 8.111, 2.968, 3.058, 3.183
628, 1007.22, 55.31, 46.0, 165, 8.111, 2.919, 3.035, 3.103
629, 1007.23, 55.31, 46.0, 164, 8.124, 2.948, 3.116, 3.161
630, 1007.24, 55.32, 46.0, 164, 8.124, 2.993, 3.132, 3.209
631, 1007.25, 55.32, 46.0, 164, 8.124, 2.955, 3.038, 3.200
632, 1007.24, 55.32, 46.0, 164, 8.111, 2.980, 3.135, 3.212
633, 1007.24, 55.32, 46.0, 164, 8.124, 2.955, 3.119, 3.158
634, 1007.24, 55.34, 46.0, 164, 8.111, 2.922, 3.032, 3.109
635, 1007.23, 55.34, 46.0, 164, 8.111, 2.929, 3.038, 3.103
636, 1007.22, 55.34, 45.8, 165, 8.111, 2.955, 3.116, 3.161
637, 1007.23, 55.36, 46.0, 164, 8.124, 2.926, 3.026, 3.119
638, 1007.23, 55.36, 45.8, 164, 8.111, 2.961, 3.045, 3.200
639, 1007.22, 55.36, 45.8, 165, 8.111, 2.980, 3.135, 3.209
640, 1007.23, 55.36, 45.8, 164, 8.111, 2.951, 3.116, 3.138
641, 1007.20, 55.32, 45.8, 165, 8.111, 3.006, 3.154, 3.161
642, 1007.23, 55.36, 45.8, 164, 8.111, 2.993, 3.071, 3.187
643, 1007.23, 55.38, 45.8, 164, 8.111, 3.006, 3.142, 3.209
644, 1007.22, 55.38, 46.0, 165, 8.111, 2.955, 3.122, 3.161
645, 1007.24, 55.40, 45.8, 164, 8.124, 2.929, 3.032, 3.122
646, 1007.23, 55.40, 45.8, 164, 8.124, 2.968, 3.045, 3.209
647, 1007.22, 55.41, 45.8, 165, 8.111, 2.980, 3.138, 3.219
648, 1007.24, 55.41, 45.8, 164, 8.111, 2.955, 3.125, 3.142
649, 1007.22, 55.41, 45.8, 165, 8.111, 2.929, 3.032, 3.103
650, 1007.24, 55.41, 45.8, 164, 8.111, 2.968, 3.058, 3.177
651, 1007.22, 55.41, 45.8, 165, 8.124, 2.955, 3.122, 3.158
652, 1007.23, 55.43, 45.8, 164, 8.111, 2.929, 3.032, 3.122
653, 1007.23, 55.43, 45.8, 164, 8.111, 2.968, 3.045, 3.200
654, 1007.23, 55.45, 45.8, 164, 8.111, 2.990, 3.142, 3.209
655, 1007.23, 55.45, 45.8, 164, 8.111, 2.955, 3.122, 3.142
656, 1007.23, 55.45, 45.8, 164, 8.111, 2.968, 3.055, 3.174
657, 1007.23, 55.45, 45.8, 164, 8.124, 2.919, 3.038, 3.116
658, 1007.23, 55.47, 45.8, 164, 8.094, 2.993, 3.142, 3.209
659, 1007.24, 55.47, 45.8, 164, 8.111, 2.948, 3.119, 3.167
660, 1007.23, 55.47, 45.6, 164, 8.111, 2.968, 3.051, 3.200
661, 1007.22, 55.47, 45.6, 165, 8.124, 2.929, 3.032, 3.129
662, 1007.23, 55.49, 45.6, 164, 8.124, 2.961, 3.125, 3.154
663, 1007.22, 55.49, 45.8, 165, 8.111, 2.987, 3.138, 3.212
664, 1007.23, 55.49, 45.6, 164, 8.111, 2.922, 3.038, 3.119
665, 1007.21, 55.50, 45.6, 165, 8.111, 2.968, 3.058, 3.187
666, 1007.22, 55.50, 45.6, 165, 8.111, 2.916, 3.038, 3.119
667, 1007.22, 55.50, 45.8, 165, 8.094, 2.993, 3.142, 3.200
668, 1007.23, 55.52, 45.6, 164, 8.111, 2.942, 3.116, 3.154
669, 1007.23, 55.50, 45.6, 164, 8.124, 2.968, 3.045, 3.196
670, 1007.23, 55.52, 45.8, 164, 8.111, 2.977, 3.142, 3.209
671, 1007.22, 55.52, 45.8, 165, 8.094, 2.955, 3.122, 3.142
672, 1007.23, 55.54, 45.6, 164, 8.111, 2.977, 3.142, 3.212
673, 1007.22, 55.54, 45.6, 165, 8.111, 2.916, 3.038, 3.103
674, 1007.21, 55.54, 45.6, 165, 8.124, 2.964, 3.064, 3.180
675, 1007.23, 55.56, 45.6, 164, 8.094, 2.990, 3.135, 3.200
676, 1007.21, 55.56, 45.6, 165, 8.094, 2.993, 3.135, 3.212
677, 1007.21, 55.56, 45.6, 165, 8.111, 2.935, 3.035, 3.125
678, 1007.22, 55.56, 45.6, 165, 8.094, 2.961, 3.058, 3.196
679, 1007.23, 55.58, 45.6, 164, 8.094, 2.980, 3.142, 3.219
680, 1007.21, 55.58, 45.6, 165, 8.111, 2.961, 3.132, 3.161
681, 1007.22, 55.58, 45.6, 165, 8.094, 2.980, 3.138, 3.209
682, 1007.22, 55.58, 45.6, 165, 8.111, 2.916, 3.035, 3.109
683, 1007.22, 55.58, 45.6, 165, 8.094, 2.964, 3.058, 3.187
684, 1007.22, 55.59, 45.6, 165, 8.094, 2.929, 3.045, 3.119
685, 1007.23, 55.59, 45.6, 164, 8.094, 3.000, 3.142, 3.200
686, 1007.21, 55.59, 45.6, 165, 8.094, 2.942, 3.038, 3.122
687, 1007.21, 55.59, 45.6, 165, 8.094, 2.955, 3.058, 3.187
688, 1007.21, 55.61, 45.6, 165, 8.094, 2.935, 3.035, 3.125
689, 1007.22, 55.61, 45.6, 165, 8.094, 2.955, 3.135, 3.158
690, 1007.22, 55.61, 45.6, 165, 8.094, 2.987, 3.148, 3.206
691, 1007.22, 55.63, 45.8, 165, 8.094, 2.919, 3.045, 3.109
692, 1007.21, 55.63, 45.6, 165, 8.094, 2.964, 3.064, 3.174
693, 1007.22, 55.63, 45.8, 165, 8.094, 2.916, 3.045, 3.116
694, 1007.22, 55.63, 45.8, 165, 8.094, 2.997, 3.148, 3.203
695, 1007.21, 55.63, 45.6, 165, 8.094, 2.935, 3.038, 3.132
696, 1007.21, 55.65, 45.6, 165, 8.094, 2.955, 3.058, 3.200
697, 1007.21, 55.65, 45.6, 165, 8.094, 2.980, 3.145, 3.209
698, 1007.22, 55.65, 45.8, 165, 8.094, 2.961, 3.132, 3.154
699, 1007.23, 55.67, 45.8, 164, 8.094, 2.964, 3.058, 3.187
700, 1007.22, 55.67, 45.8, 165, 8.094, 2.922, 3.045, 3.122
701, 1007.20, 55.67, 45.8, 165, 8.094, 2.968, 3.067, 3.187
702, 1007.21, 55.67, 45.8, 165, 8.094, 2.990, 3.154, 3.206
703, 1007.21, 55.67, 45.8, 165, 8.094, 2.974, 3.071, 3.183
704, 1007.22, 55.68, 45.8, 165, 8.094, 2.935, 3.045, 3.122
705, 1007.20, 55.67, 45.8, 165, 8.094, 2.968, 3.142, 3.161
706, 1007.20, 55.68, 45.8, 165, 8.094, 3.000, 3.142, 3.200
707, 1007.22, 55.68, 45.8, 165, 8.094, 2.955, 3.129, 3.158
708, 1007.21, 55.68, 45.8, 165, 8.094, 2.935, 3.038, 3.119
709, 1007.22, 55.70, 45.8, 165, 8.094, 2.955, 3.045, 3.187
710, 1007.20, 55.70, 45.8, 165, 8.094, 2.968, 3.058, 3.200
711, 1007.20, 55.70, 45.8, 165, 8.094, 2.980, 3.145, 3.209
712, 1007.21, 55.70, 45.8, 165, 8.094, 2.987, 3.151, 3.212
713, 1007.21, 55.72, 45.8, 165, 8.094, 2.926, 3.051, 3.125
714, 1007.22, 55.72, 45.8, 165, 8.094, 2.968, 3.071, 3.183
715, 1007.21, 55.72, 45.8, 165, 8.094, 2.922, 3.045, 3.122
716, 1007.21, 55.74, 45.8, 165, 8.094, 2.964, 3.067, 3.183
717, 1007.23, 55.74, 45.8, 164, 8.094, 2.993, 3.142, 3.200
718, 1007.21, 55.74, 45.8, 165, 8.094, 2.948, 3.122, 3.161
719, 1007.22, 55.74, 45.6, 165, 8.094, 2.961, 3.132, 3.158
720, 1007.20, 55.76, 45.6, 165, 8.094, 2.990, 3.138, 3.203
721, 1007.21, 55.74, 45.8, 165, 8.094, 2.935, 3.038, 3.122
722, 1007.21, 55.76, 45.6, 165, 8.094, 2.955, 3.058, 3.187
723, 1007.22, 55.76, 45.8, 165, 8.094, 2.980, 3.148, 3.203
724, 1007.21, 55.77, 45.8, 165, 8.094, 2.961, 3.132, 3.151
725, 1007.21, 55.77, 45.8, 165, 8.094, 2.980, 3.142, 3.206
726, 1007.22, 55.77, 45.6, 165, 8.094, 2.916, 3.038, 3.109
727, 1007.20, 55.77, 45.6, 165, 8.094, 2.968, 3.067, 3.174
728, 1007.21, 55.77, 45.8, 165, 8.094, 2.968, 3.071, 3.183
729, 1007.18, 55.77, 45.6, 166, 8.094, 2.955, 3.135, 3.161
730, 1007.20, 55.79, 45.6, 165, 8.094, 3.000, 3.142, 3.200
731, 1007.23, 55.79, 45.6, 164, 8.094, 2.955, 3.132, 3.161
732, 1007.22, 55.79, 45.6, 165, 8.094, 2.993, 3.148, 3.206
733, 1007.22, 55.81, 45.6, 165, 8.094, 2.955, 3.058, 3.187
734, 1007.20, 55.81, 45.6, 165, 8.094, 2.935, 3.045, 3.125
735, 1007.22, 55.81, 45.6, 165, 8.094, 2.955, 3.058, 3.200
736, 1007.21, 55.81, 45.6, 165, 8.094, 2.980, 3.142, 3.212
737, 1007.20, 55.81, 45.6, 165, 8.094, 2.980, 3.142, 3.212
738, 1007.19, 55.81, 45.6, 165, 8.094, 2.984, 3.158, 3.206
739, 1007.21, 55.83, 45.6, 165, 8.094, 2.929, 3.055, 3.116
