Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2, UTC, Lat, N/S, Lon, E/W, Speed mph, Heading, GPS Altitude f, Valid
714,994.34,41.37,30.1,521,7.693,2.445,2.684,2.571,132836,3509.6592, N,8051.5009, W,0.18,359.45,656,1
715,994.35,41.37,30.1,521,7.706,2.475,2.697,2.603,132837,3509.6592, N,8051.501, W,0.046,359.45,656,1
716,994.35,41.39,30.2,521,7.68,2.407,2.613,2.552,132838,3509.6592, N,8051.5011, W,0.134,359.45,656,1
717,994.34,41.41,30.2,521,7.706,2.462,2.707,2.591,132839,3509.6592, N,8051.5011, W,0.118,359.45,659,1
718,994.35,41.41,30.2,521,7.706,2.475,2.671,2.578,132839,3509.6592, N,8051.5011, W,0.01,359.45,659,1
719,994.34,41.43,30.2,521,7.706,2.394,2.613,2.542,132840,3509.6591, N,8051.5011, W,0.11,359.45,659,1
720,994.35,41.43,30.2,521,7.65,2.397,2.632,2.555,132841,3509.6591, N,8051.5011, W,0.132,359.45,659,1
721,994.35,41.45,30.2,521,7.706,2.484,2.69,2.587,132842,3509.6591, N,8051.501, W,0.324,359.45,662,1
722,994.33,41.46,30.2,521,7.68,2.4,2.62,2.552,132843,3509.6591, N,8051.501, W,0.092,359.45,662,1
723,994.35,41.46,30.2,521,7.68,2.465,2.707,2.6,132844,3509.6591, N,8051.501, W,0.028,359.45,662,1
724,994.34,41.46,30.2,521,7.68,2.449,2.684,2.587,132845,3509.6591, N,8051.501, W,0.124,359.45,662,1
725,994.34,41.5,30.2,521,7.706,2.404,2.629,2.552,132846,3509.6591, N,8051.501, W,0.08,359.45,662,1
726,994.33,41.5,30.2,521,7.68,2.381,2.594,2.539,132847,3509.6592, N,8051.501, W,0.15,359.45,662,1
727,994.34,41.52,30.2,521,7.68,2.458,2.69,2.594,132848,3509.6592, N,8051.5011, W,0.142,359.45,659,1
728,994.34,41.52,30.2,521,7.68,2.484,2.71,2.603,132849,3509.6592, N,8051.501, W,0.18,359.45,659,1
729,994.34,41.54,30.2,521,7.65,2.394,2.62,2.555,132850,3509.6592, N,8051.501, W,0.192,359.45,659,1
730,994.35,41.55,30.1,521,7.693,2.475,2.7,2.603,132851,3509.6593, N,8051.5011, W,0.188,359.45,659,1
731,994.33,41.55,30.1,521,7.706,2.426,2.652,2.555,132852,3509.6593, N,8051.501, W,0.2,359.45,659,1
732,994.35,41.57,30.1,521,7.706,2.4,2.632,2.542,132853,3509.6592, N,8051.501, W,0.134,359.45,659,1
733,994.34,41.59,30.1,521,7.706,2.465,2.694,2.584,132854,3509.6592, N,8051.5011, W,0.112,359.45,659,1
734,994.34,41.59,30.1,521,7.68,2.458,2.703,2.603,132855,3509.6592, N,8051.5011, W,0.012,359.45,659,1
735,994.32,41.61,30.1,521,7.693,2.462,2.69,2.594,132856,3509.6592, N,8051.5011, W,0.134,359.45,659,1
736,994.34,41.63,30.1,521,7.693,2.478,2.7,2.607,132857,3509.6591, N,8051.5012, W,0.074,359.45,659,1
737,994.34,41.63,30.1,521,7.68,2.452,2.678,2.591,132858,3509.6591, N,8051.5012, W,0.326,359.45,659,1
738,994.33,41.64,30.1,521,7.663,2.413,2.639,2.562,132859,3509.6591, N,8051.5013, W,0.188,359.45,659,1
739,994.33,41.64,30.1,521,7.706,2.384,2.607,2.529,132900,3509.659, N,8051.5012, W,0.138,359.45,662,1
740,994.32,41.66,30.1,521,7.706,2.465,2.69,2.581,132901,3509.659, N,8051.5012, W,0.05,359.45,662,1
741,994.34,41.66,30.1,521,7.706,2.491,2.723,2.616,132902,3509.6589, N,8051.5011, W,0.238,359.45,662,1
742,994.32,41.68,30.1,521,7.65,2.397,2.632,2.539,132903,3509.6589, N,8051.501, W,0.086,359.45,662,1
743,994.34,41.7,30.1,521,7.706,2.465,2.697,2.587,132904,3509.6589, N,8051.501, W,0.078,359.45,662,1
744,994.34,41.7,30.1,521,7.68,2.452,2.684,2.6,132905,3509.6589, N,8051.5009, W,0.358,359.45,662,1
745,994.33,41.7,30.1,521,7.706,2.465,2.694,2.587,132906,3509.6588, N,8051.5008, W,0.138,359.45,662,1
746,994.32,41.72,30.1,521,7.68,2.439,2.658,2.568,132907,3509.6588, N,8051.5007, W,0.11,359.45,662,1
747,994.33,41.73,30.1,521,7.68,2.478,2.707,2.603,132908,3509.6588, N,8051.5007, W,0.036,359.45,662,1
748,994.34,41.75,30.1,521,7.693,2.475,2.707,2.613,132909,3509.6588, N,8051.5007, W,0.174,359.45,662,1
749,994.33,41.75,30.1,521,7.693,2.478,2.697,2.594,132910,3509.6588, N,8051.5007, W,0.006,359.45,662,1
750,994.32,41.77,30.1,521,7.706,2.407,2.639,2.562,132911,3509.6589, N,8051.5008, W,0.132,359.45,662,1
751,994.32,41.77,30.1,521,7.706,2.407,2.632,2.555,132912,3509.6589, N,8051.5008, W,0.112,359.45,662,1
752,994.33,41.79,30.1,521,7.68,2.465,2.694,2.591,132913,3509.6589, N,8051.5008, W,0.176,359.45,662,1
753,994.32,41.81,30.1,521,7.706,2.445,2.678,2.6,132914,3509.6589, N,8051.5008, W,0.072,359.45,662,1
754,994.33,41.81,30.1,521,7.663,2.452,2.671,2.587,132915,3509.6589, N,8051.5009, W,0.272,359.45,662,1
755,994.33,41.82,30.1,521,7.706,2.458,2.678,2.571,132916,3509.6589, N,8051.5008, W,0.37,359.45,662,1
756,994.32,41.82,30.1,521,7.706,2.475,2.703,2.607,132917,3509.6589, N,8051.5008, W,0.032,359.45,659,1
757,994.33,41.84,30.1,521,7.706,2.384,2.613,2.536,132918,3509.6589, N,8051.5008, W,0.23,359.45,659,1
758,994.3,41.84,30.1,522,7.706,2.516,2.748,2.639,132919,3509.6589, N,8051.5008, W,0.05,359.45,659,1
759,994.32,41.86,30.1,521,7.68,2.433,2.645,2.584,132920,3509.6589, N,8051.5008, W,0.116,359.45,659,1
760,994.34,41.86,30.1,521,7.706,2.475,2.616,2.565,132921,3509.6589, N,8051.5008, W,0.04,359.45,662,1
761,994.32,41.88,30.1,521,7.65,2.413,2.642,2.565,132922,3509.659, N,8051.5008, W,0.342,359.45,659,1
762,994.33,41.88,30.1,521,7.706,2.5,2.739,2.626,132923,3509.659, N,8051.5009, W,0.21,359.45,659,1
763,994.32,41.9,30.1,521,7.706,2.497,2.729,2.639,132924,3509.6591, N,8051.5009, W,0.094,359.45,659,1
764,994.31,41.91,30.1,522,7.706,2.475,2.719,2.6,132925,3509.6591, N,8051.5009, W,0.146,359.45,659,1
765,994.33,41.91,30.1,521,7.68,2.475,2.7,2.607,132926,3509.6591, N,8051.5009, W,0.238,359.45,659,1
766,994.3,41.91,30.1,522,7.706,2.452,2.674,2.6,132927,3509.6591, N,8051.5009, W,0.05,359.45,659,1
767,994.33,41.93,30.1,521,7.706,2.478,2.723,2.632,132928,3509.6592, N,8051.5009, W,0.134,359.45,659,1
768,994.32,41.95,30.1,521,7.706,2.51,2.742,2.642,132929,3509.6592, N,8051.501, W,0.104,359.45,659,1
769,994.3,41.9,30.1,522,7.706,2.529,2.787,2.665,132930,3509.6592, N,8051.501, W,0.282,359.45,656,1
770,994.31,41.95,30.1,522,7.68,2.504,2.748,2.665,132931,3509.6592, N,8051.5009, W,0.146,359.45,656,1
771,994.31,41.97,30.1,522,7.663,2.484,2.729,2.62,132932,3509.6592, N,8051.5009, W,0.224,359.45,659,1
772,994.31,41.99,30.1,522,7.706,2.458,2.69,2.61,132933,3509.6592, N,8051.5008, W,0.224,359.45,659,1
773,994.31,42,30.1,522,7.624,2.433,2.665,2.581,132934,3509.6591, N,8051.5007, W,0.336,359.45,659,1
774,994.32,42.02,30.1,521,7.706,2.449,2.678,2.594,132935,3509.659, N,8051.5006, W,0.072,359.45,659,1
775,994.3,42.02,30.1,522,7.68,2.516,2.771,2.645,132936,3509.659, N,8051.5006, W,0.096,359.45,659,1
776,994.31,42.04,30.1,522,7.706,2.51,2.736,2.645,132937,3509.659, N,8051.5006, W,0.224,359.45,659,1
777,994.31,42.04,30.1,522,7.706,2.413,2.668,2.571,132938,3509.659, N,8051.5006, W,0.096,359.45,659,1
778,994.31,42.06,29.9,522,7.706,2.497,2.729,2.613,132939,3509.659, N,8051.5006, W,0.084,359.45,659,1
779,994.33,42.06,29.9,521,7.706,2.507,2.761,2.658,132940,3509.659, N,8051.5006, W,0.11,359.45,659,1
780,994.3,42.08,29.9,522,7.663,2.478,2.713,2.632,132941,3509.659, N,8051.5006, W,0.134,359.45,659,1
781,994.31,42.08,29.9,522,7.706,2.41,2.668,2.581,132942,3509.6591, N,8051.5006, W,0.174,359.45,659,1
782,994.31,42.09,29.7,522,7.706,2.413,2.655,2.584,132943,3509.6591, N,8051.5007, W,0.236,359.45,659,1
783,994.31,42.09,29.7,522,7.68,2.478,2.703,2.62,132944,3509.6591, N,8051.5007, W,0.054,359.45,659,1
784,994.29,42.11,29.7,522,7.663,2.452,2.694,2.607,132945,3509.6591, N,8051.5008, W,0.15,359.45,659,1
785,994.3,42.11,29.7,522,7.68,2.445,2.684,2.632,132946,3509.6591, N,8051.5008, W,0.128,359.45,659,1
786,994.3,42.13,29.7,522,7.706,2.41,2.658,2.578,132947,3509.6592, N,8051.5009, W,0.02,359.45,659,1
787,994.3,42.15,29.7,522,7.706,2.442,2.69,2.594,132948,3509.6592, N,8051.501, W,0.074,359.45,659,1
788,994.3,42.15,29.7,522,7.663,2.458,2.678,2.594,132949,3509.6592, N,8051.5009, W,0.102,359.45,659,1
789,994.3,42.17,29.7,522,7.65,2.497,2.71,2.62,132950,3509.6592, N,8051.501, W,0.264,359.45,659,1
790,994.3,42.17,29.7,522,7.693,2.513,2.736,2.639,132951,3509.6592, N,8051.5009, W,0.19,359.45,659,1
791,994.3,42.18,29.7,522,7.706,2.475,2.729,2.626,132952,3509.6593, N,8051.5009, W,0.092,359.45,662,1
792,994.29,42.18,29.7,522,7.68,2.523,2.758,2.652,132953,3509.6593, N,8051.5009, W,0.118,359.45,662,1
793,994.29,42.2,29.5,522,7.706,2.484,2.742,2.636,132954,3509.6593, N,8051.5009, W,0.194,359.45,662,1
794,994.3,42.22,29.5,522,7.706,2.475,2.726,2.626,132955,3509.6593, N,8051.5009, W,0.118,359.45,662,1
795,994.3,42.22,29.5,522,7.706,2.407,2.674,2.578,132956,3509.6594, N,8051.5009, W,0.126,359.45,662,1
796,994.28,42.22,29.5,523,7.706,2.504,2.745,2.639,132957,3509.6594, N,8051.5009, W,0.04,359.45,662,1
797,994.29,42.24,29.5,522,7.68,2.42,2.69,2.594,132958,3509.6595, N,8051.5009, W,0.13,359.45,662,1
798,994.3,42.26,29.5,522,7.706,2.42,2.703,2.603,132959,3509.6595, N,8051.5009, W,0.146,359.45,662,1
799,994.29,42.26,29.3,522,7.706,2.458,2.668,2.594,133000,3509.6594, N,8051.501, W,0.154,359.45,662,1
800,994.29,42.27,29.3,522,7.706,2.439,2.697,2.594,133001,3509.6595, N,8051.501, W,0.132,359.45,662,1
801,994.28,42.27,29.3,523,7.68,2.523,2.736,2.658,133002,3509.6595, N,8051.5011, W,0.148,359.45,662,1
802,994.3,42.29,29.3,522,7.693,2.484,2.761,2.665,133003,3509.6595, N,8051.501, W,0.302,359.45,662,1
803,994.29,42.29,29.3,522,7.68,2.468,2.726,2.629,133004,3509.6594, N,8051.5009, W,0.184,359.45,662,1
804,994.28,42.31,29.3,523,7.706,2.51,2.729,2.642,133005,3509.6594, N,8051.5009, W,0.168,359.45,662,1
805,994.28,42.31,29.3,523,7.706,2.475,2.736,2.639,133006,3509.6593, N,8051.5008, W,0.114,359.45,662,1
806,994.3,42.33,29.2,522,7.693,2.413,2.687,2.594,133007,3509.6594, N,8051.5008, W,0.27,359.45,662,1
807,994.28,42.33,29.2,523,7.693,2.426,2.694,2.613,133008,3509.6594, N,8051.5008, W,0.092,359.45,662,1
808,994.28,42.35,29.2,523,7.693,2.51,2.729,2.632,133009,3509.6594, N,8051.5009, W,0.05,359.45,662,1
809,994.28,42.35,29.2,523,7.693,2.484,2.69,2.61,133010,3509.6594, N,8051.5009, W,0.158,359.45,662,1
810,994.28,42.36,29.2,523,7.68,2.478,2.665,2.587,133011,3509.6594, N,8051.5009, W,0.336,359.45,662,1
811,994.28,42.36,29.2,523,7.68,2.542,2.707,2.62,133012,3509.6594, N,8051.5009, W,0.028,359.45,662,1
812,994.29,42.38,29,522,7.706,2.475,2.707,2.62,133013,3509.6594, N,8051.5009, W,0.162,359.45,662,1
813,994.26,42.38,29.2,523,7.706,2.523,2.736,2.668,133014,3509.6593, N,8051.5008, W,0.252,359.45,662,1
814,994.27,42.4,29,523,7.663,2.52,2.736,2.658,133015,3509.6593, N,8051.5008, W,0.012,359.45,662,1
815,994.28,42.42,29,523,7.68,2.523,2.784,2.655,133016,3509.6593, N,8051.5008, W,0.188,359.45,662,1
816,994.28,42.42,29,523,7.693,2.342,2.729,2.645,133017,3509.6593, N,8051.5008, W,0.162,359.45,662,1
817,994.27,42.42,29,523,7.663,2.445,2.71,2.607,133018,3509.6592, N,8051.5008, W,0.188,359.45,662,1
818,994.26,42.44,29,523,7.693,2.475,2.697,2.616,133019,3509.6592, N,8051.5008, W,0.206,359.45,666,1
819,994.27,42.45,29,523,7.68,2.452,2.658,2.607,133020,3509.6592, N,8051.5007, W,0.092,359.45,666,1
820,994.28,42.45,28.8,523,7.68,2.523,2.723,2.658,133021,3509.6592, N,8051.5008, W,0.138,359.45,666,1
821,994.25,42.47,28.8,523,7.706,2.478,2.703,2.62,133022,3509.6592, N,8051.5008, W,0.078,359.45,666,1
822,994.26,42.47,28.8,523,7.68,2.565,2.739,2.652,133022,3509.6592, N,8051.5008, W,0.078,359.45,666,1
823,994.26,42.47,28.8,523,7.663,2.529,2.761,2.665,133024,3509.6592, N,8051.5008, W,0.114,359.45,666,1
824,994.26,42.49,28.8,523,7.693,2.516,2.787,2.678,133025,3509.6592, N,8051.5008, W,0.298,359.45,666,1
825,994.26,42.51,28.8,523,7.706,2.549,2.742,2.652,133026,3509.6591, N,8051.5007, W,0.638,28.74,666,1
826,994.25,42.51,28.8,523,7.706,2.439,2.723,2.629,133027,3509.6592, N,8051.5008, W,0.966,349.96,666,1
827,994.26,42.51,28.8,523,7.65,2.481,2.703,2.62,133027,3509.6592, N,8051.5008, W,0.966,349.96,666,1
828,994.25,42.53,28.8,523,7.706,2.465,2.684,2.594,133028,3509.6592, N,8051.5008, W,0.162,349.96,666,1
829,994.25,42.54,28.8,523,7.68,2.439,2.726,2.626,133029,3509.6592, N,8051.5009, W,0.13,349.96,666,1
830,994.25,42.54,28.8,523,7.706,2.487,2.697,2.607,133030,3509.6592, N,8051.5008, W,0.096,349.96,669,1
831,994.25,42.54,28.8,523,7.68,2.568,2.729,2.655,133031,3509.6591, N,8051.5008, W,0.138,349.96,669,1
832,994.26,42.56,28.8,523,7.663,2.523,2.739,2.665,133032,3509.6591, N,8051.5008, W,0.116,349.96,669,1
833,994.23,42.54,28.8,524,7.663,2.536,2.813,2.703,133033,3509.6591, N,8051.5008, W,0.042,349.96,669,1
834,994.26,42.58,28.8,523,7.706,2.497,2.768,2.668,133034,3509.6592, N,8051.5009, W,0.208,349.96,666,1
835,994.24,42.58,28.8,524,7.65,2.574,2.761,2.671,133035,3509.6591, N,8051.5009, W,0.45,30.19,666,1
836,994.24,42.6,28.8,524,7.693,2.491,2.729,2.642,133036,3509.6591, N,8051.5009, W,0.128,30.19,666,1
837,994.25,42.6,28.8,523,7.706,2.462,2.69,2.603,133037,3509.6591, N,8051.5009, W,0.088,30.19,666,1
838,994.26,42.62,28.8,523,7.693,2.555,2.729,2.652,133038,3509.6591, N,8051.501, W,0.26,30.19,666,1
839,994.25,42.62,28.8,523,7.68,2.433,2.723,2.626,133039,3509.6592, N,8051.5011, W,0.178,30.19,666,1
840,994.24,42.63,28.8,524,7.68,2.529,2.771,2.671,133040,3509.6592, N,8051.5011, W,0.246,30.19,666,1
841,994.23,42.63,28.6,524,7.693,2.449,2.716,2.616,133041,3509.6593, N,8051.5011, W,0.062,30.19,662,1
842,994.24,42.65,28.6,524,7.706,2.478,2.694,2.616,133042,3509.6593, N,8051.5011, W,0.14,30.19,662,1
843,994.23,42.65,28.6,524,7.68,2.458,2.723,2.62,133043,3509.6593, N,8051.501, W,0.532,86.06,662,1
844,994.24,42.67,28.4,524,7.693,2.562,2.771,2.684,133044,3509.6593, N,8051.501, W,0.256,86.06,666,1
845,994.24,42.69,28.4,524,7.663,2.475,2.684,2.613,133045,3509.6593, N,8051.501, W,0.018,86.06,666,1
846,994.25,42.69,28.4,523,7.706,2.533,2.768,2.69,133046,3509.6595, N,8051.5011, W,0.214,86.06,662,1
847,994.24,42.69,28.4,524,7.65,2.445,2.713,2.639,133047,3509.6595, N,8051.501, W,0.158,86.06,662,1
848,994.26,42.69,28.4,523,7.65,2.491,2.697,2.62,133048,3509.6595, N,8051.5011, W,0.332,86.06,666,1
849,994.22,42.71,28.4,524,7.693,2.494,2.716,2.626,133049,3509.6596, N,8051.5011, W,0.1,86.06,666,1
850,994.23,42.72,28.4,524,7.68,2.536,2.787,2.703,133050,3509.6596, N,8051.5011, W,0.108,86.06,666,1
851,994.23,42.72,28.4,524,7.706,2.452,2.726,2.632,133051,3509.6596, N,8051.501, W,0.096,86.06,666,1
852,994.23,42.72,28.4,524,7.693,2.529,2.777,2.69,133052,3509.6596, N,8051.501, W,0.26,86.06,666,1
853,994.23,42.74,28.4,524,7.693,2.529,2.787,2.69,133053,3509.6596, N,8051.501, W,0.204,86.06,666,1
854,994.24,42.76,28.4,524,7.706,2.462,2.729,2.636,133054,3509.6596, N,8051.501, W,0.266,86.06,666,1
855,994.23,42.76,28.3,524,7.68,2.555,2.729,2.658,133055,3509.6595, N,8051.501, W,0.168,86.06,666,1
856,994.25,42.76,28.4,523,7.693,2.465,2.742,2.645,133056,3509.6595, N,8051.5009, W,0.104,86.06,666,1
857,994.22,42.78,28.3,524,7.706,2.542,2.729,2.655,133057,3509.6594, N,8051.5009, W,0.112,86.06,669,1
858,994.23,42.8,28.4,524,7.68,2.458,2.745,2.645,133058,3509.6594, N,8051.5008, W,0.054,86.06,669,1
859,994.24,42.8,28.3,524,7.706,2.542,2.761,2.671,133059,3509.6593, N,8051.5008, W,0.14,86.06,669,1
860,994.23,42.8,28.3,524,7.663,2.465,2.703,2.626,133100,3509.6593, N,8051.5007, W,0.36,86.06,669,1
861,994.23,42.8,28.3,524,7.706,2.562,2.745,2.658,133101,3509.6592, N,8051.5006, W,0.148,86.06,669,1
862,994.23,42.81,28.3,524,7.68,2.478,2.726,2.639,133102,3509.6591, N,8051.5005, W,0.07,86.06,669,1
863,994.22,42.83,28.3,524,7.68,2.529,2.8,2.694,133103,3509.659, N,8051.5004, W,0.454,86.06,666,1
864,994.23,42.83,28.3,524,7.693,2.504,2.761,2.668,133104,3509.659, N,8051.5003, W,0.16,86.06,666,1
865,994.23,42.83,28.3,524,7.65,2.555,2.748,2.665,133105,3509.6589, N,8051.5003, W,0.042,86.06,666,1
866,994.22,42.85,28.3,524,7.706,2.545,2.761,2.6,133106,3509.6589, N,8051.5002, W,0.144,86.06,666,1
867,994.23,42.85,28.3,524,7.68,2.491,2.761,2.658,133107,3509.6588, N,8051.5002, W,0.022,86.06,666,1
868,994.23,42.87,28.3,524,7.68,2.436,2.719,2.616,133108,3509.6589, N,8051.5002, W,0.28,86.06,666,1
869,994.23,42.87,28.3,524,7.706,2.523,2.758,2.661,133109,3509.6589, N,8051.5003, W,0.2,86.06,666,1
870,994.21,42.89,28.3,524,7.693,2.555,2.765,2.678,133110,3509.6589, N,8051.5003, W,0.206,86.06,666,1
871,994.24,42.89,28.3,524,7.693,2.523,2.806,2.697,133111,3509.6589, N,8051.5004, W,0.316,86.06,666,1
872,994.23,42.9,28.3,524,7.663,2.475,2.716,2.632,133112,3509.659, N,8051.5005, W,0.058,86.06,666,1
873,994.22,42.9,28.3,524,7.68,2.568,2.852,2.729,133113,3509.6589, N,8051.5004, W,0.04,86.06,666,1
874,994.23,42.92,28.3,524,7.706,2.484,2.748,2.665,133114,3509.6589, N,8051.5004, W,0.266,86.06,666,1
875,994.23,42.92,28.3,524,7.65,2.458,2.729,2.632,133115,3509.6588, N,8051.5004, W,0.19,86.06,666,1
876,994.21,42.92,28.3,524,7.68,2.458,2.729,2.639,133116,3509.6588, N,8051.5003, W,0.016,86.06,666,1
877,994.22,42.94,28.1,524,7.663,2.497,2.713,2.632,133117,3509.6588, N,8051.5003, W,0.246,86.06,666,1
878,994.23,42.94,28.1,524,7.663,2.516,2.771,2.674,133118,3509.6587, N,8051.5002, W,0.018,86.06,666,1
879,994.22,42.96,28.1,524,7.693,2.549,2.784,2.697,133119,3509.6587, N,8051.5002, W,0.146,86.06,666,1
880,994.23,42.96,28.1,524,7.68,2.465,2.729,2.645,133120,3509.6587, N,8051.5002, W,0.224,86.06,666,1
881,994.21,42.98,27.9,524,7.663,2.478,2.707,2.632,133121,3509.6587, N,8051.5002, W,0.13,86.06,666,1
882,994.22,42.98,27.9,524,7.68,2.523,2.774,2.681,133122,3509.6587, N,8051.5003, W,0.372,86.06,666,1
883,994.22,42.98,28.1,524,7.706,2.552,2.774,2.69,133123,3509.6587, N,8051.5003, W,0.054,86.06,666,1
884,994.23,42.99,27.9,524,7.68,2.478,2.736,2.652,133124,3509.6587, N,8051.5003, W,0.11,86.06,666,1
885,994.22,42.99,27.9,524,7.706,2.481,2.71,2.632,133125,3509.6586, N,8051.5002, W,0.116,86.06,666,1
886,994.21,42.99,27.9,524,7.693,2.523,2.774,2.678,133126,3509.6586, N,8051.5002, W,0.126,86.06,662,1
887,994.21,43.01,27.9,524,7.706,2.555,2.787,2.69,133127,3509.6586, N,8051.5002, W,0.204,86.06,666,1
888,994.23,43.01,27.9,524,7.68,2.465,2.736,2.652,133128,3509.6586, N,8051.5002, W,0.068,86.06,662,1
889,994.22,43.03,27.9,524,7.693,2.484,2.713,2.639,133129,3509.6585, N,8051.5003, W,0.092,86.06,662,1
890,994.22,43.05,27.9,524,7.68,2.529,2.794,2.684,133130,3509.6586, N,8051.5003, W,0.074,86.06,662,1
891,994.2,43.03,27.9,525,7.68,2.565,2.79,2.703,133131,3509.6585, N,8051.5003, W,0.006,86.06,662,1
892,994.22,43.05,27.9,524,7.68,2.478,2.716,2.658,133132,3509.6585, N,8051.5003, W,0.194,86.06,662,1
893,994.21,43.07,27.9,524,7.706,2.484,2.723,2.642,133133,3509.6585, N,8051.5002, W,0.066,86.06,662,1
894,994.22,43.07,27.9,524,7.706,2.536,2.8,2.69,133134,3509.6585, N,8051.5002, W,0.11,86.06,662,1
895,994.2,43.07,27.9,525,7.68,2.562,2.794,2.697,133135,3509.6585, N,8051.5002, W,0.13,86.06,662,1
896,994.21,43.08,27.9,524,7.706,2.484,2.723,2.658,133136,3509.6585, N,8051.5002, W,0.16,86.06,662,1
897,994.22,43.07,27.9,524,7.663,2.571,2.794,2.71,133137,3509.6585, N,8051.5002, W,0.124,86.06,662,1
898,994.21,43.1,27.9,524,7.68,2.487,2.726,2.668,133138,3509.6585, N,8051.5001, W,0.084,86.06,662,1
899,994.22,43.08,27.7,524,7.706,2.516,2.748,2.665,133139,3509.6585, N,8051.5001, W,0.112,86.06,662,1
900,994.21,43.12,27.7,524,7.706,2.529,2.787,2.684,133140,3509.6585, N,8051.5, W,0.148,86.06,662,1
901,994.21,43.12,27.7,524,7.68,2.497,2.742,2.655,133141,3509.6585, N,8051.5, W,0.046,86.06,662,1
902,994.21,43.12,27.7,524,7.706,2.51,2.736,2.665,133142,3509.6585, N,8051.5, W,0.12,86.06,662,1
903,994.2,43.14,27.7,525,7.693,2.555,2.797,2.697,133143,3509.6585, N,8051.5001, W,0.068,86.06,662,1
904,994.2,43.14,27.5,525,7.693,2.529,2.787,2.684,133144,3509.6585, N,8051.5001, W,0.174,86.06,662,1
905,994.21,43.16,27.7,524,7.68,2.478,2.729,2.652,133145,3509.6585, N,8051.5002, W,0.11,86.06,662,1
906,994.21,43.16,27.5,524,7.706,2.523,2.742,2.671,133146,3509.6585, N,8051.5003, W,0.132,86.06,662,1
907,994.2,43.16,27.5,525,7.693,2.562,2.813,2.703,133147,3509.6585, N,8051.5004, W,0.172,86.06,662,1
908,994.21,43.16,27.5,524,7.706,2.555,2.787,2.69,133148,3509.6585, N,8051.5004, W,0.1,86.06,662,1
909,994.21,43.17,27.5,524,7.68,2.484,2.729,2.655,133149,3509.6584, N,8051.5004, W,0.402,86.06,662,1
910,994.2,43.19,27.5,525,7.68,2.497,2.736,2.665,133150,3509.6584, N,8051.5003, W,0.15,86.06,662,1
911,994.19,43.19,27.5,525,7.693,2.555,2.8,2.697,133151,3509.6585, N,8051.5003, W,0.486,86.06,662,1
912,994.2,43.19,27.5,525,7.68,2.555,2.787,2.697,133152,3509.6585, N,8051.5003, W,0.168,86.06,662,1
913,994.2,43.21,27.5,525,7.68,2.465,2.723,2.649,133153,3509.6585, N,8051.5003, W,0.486,86.06,662,1
914,994.2,43.21,27.5,525,7.706,2.484,2.748,2.671,133154,3509.6585, N,8051.5003, W,0.126,86.06,662,1
915,994.2,43.23,27.5,525,7.693,2.523,2.755,2.671,133155,3509.6585, N,8051.5003, W,0.28,86.06,662,1
916,994.19,43.23,27.5,525,7.693,2.568,2.797,2.697,133156,3509.6585, N,8051.5002, W,0.02,86.06,666,1
917,994.19,43.23,27.5,525,7.663,2.475,2.742,2.652,133157,3509.6585, N,8051.5003, W,0.066,86.06,666,1
918,994.2,43.25,27.5,525,7.693,2.484,2.742,2.665,133158,3509.6586, N,8051.5003, W,0.08,86.06,666,1
919,994.19,43.25,27.5,525,7.693,2.52,2.745,2.665,133159,3509.6586, N,8051.5002, W,0.176,86.06,666,1
920,994.18,43.26,27.5,525,7.624,2.523,2.729,2.668,133200,3509.6586, N,8051.5002, W,0.062,86.06,666,1
921,994.2,43.25,27.5,525,7.663,2.484,2.758,2.668,133201,3509.6586, N,8051.5002, W,0.094,86.06,666,1
922,994.2,43.26,27.4,525,7.693,2.558,2.774,2.69,133202,3509.6586, N,8051.5002, W,0.202,86.06,666,1
923,994.18,43.28,27.4,525,7.68,2.504,2.758,2.674,133203,3509.6586, N,8051.5002, W,0.052,86.06,666,1
924,994.2,43.28,27.4,525,7.706,2.504,2.726,2.658,133204,3509.6586, N,8051.5002, W,0.17,86.06,666,1
925,994.18,43.28,27.4,525,7.68,2.475,2.748,2.645,133205,3509.6586, N,8051.5001, W,0.118,86.06,666,1
926,994.21,43.3,27.4,524,7.706,2.552,2.787,2.69,133206,3509.6586, N,8051.5001, W,0.048,86.06,666,1
927,994.19,43.3,27.4,525,7.68,2.5,2.752,2.671,133207,3509.6586, N,8051.5001, W,0.116,86.06,666,1
928,994.19,43.32,27.4,525,7.68,2.529,2.816,2.707,133208,3509.6586, N,8051.5002, W,0.184,86.06,666,1
929,994.19,43.3,27.4,525,7.693,2.478,2.742,2.645,133209,3509.6586, N,8051.5001, W,0.092,86.06,666,1
930,994.2,43.32,27.4,525,7.65,2.558,2.787,2.69,133210,3509.6586, N,8051.5001, W,0.29,86.06,666,1
931,994.19,43.34,27.4,525,7.68,2.51,2.755,2.678,133211,3509.6586, N,8051.5001, W,0.028,86.06,662,1
932,994.2,43.34,27.4,525,7.68,2.536,2.819,2.71,133212,3509.6586, N,8051.5001, W,0.128,86.06,662,1
933,994.19,43.35,27.4,525,7.68,2.536,2.787,2.697,133213,3509.6586, N,8051.5001, W,0.112,86.06,662,1
934,994.19,43.34,27.4,525,7.663,2.552,2.79,2.69,133214,3509.6586, N,8051.5001, W,0.066,86.06,662,1
